submission_id,Mapping,QUD,RT,Response,age,comments,correctness,education,endTime,expected,experiment_id,gender,handedness,key1,key2,key_pressed,languages,option1,option2,p,picture,q,question,startDate,startTime,technical_issues,timeSpent,trial_number,trial_type
1762,compatible,NA,446,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,q,german,NA,NA,large,images/stimulus_small.jpg,small,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,58,experimental_trials_compatible
1762,compatible,NA,448,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,small,165,female,right-handed,q,p,q,german,NA,NA,large,images/stimulus_small.jpg,small,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,59,experimental_trials_compatible
1762,compatible,NA,423,right,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,p,german,NA,NA,large,images/stimulus_large.jpg,small,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,60,experimental_trials_compatible
1762,NA,,2675,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,1,test
1762,NA,,1111,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,2,test
1762,NA,,1946,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,3,test
1762,NA,,911,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,4,test
1762,NA,,1306,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,5,test
1762,NA,,1247,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,6,test
1762,NA,,1124,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,7,test
1762,NA,,1070,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,8,test
1762,NA,,1263,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,9,test
1762,NA,,1291,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,10,test
1762,NA,,735,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,11,test
1762,NA,,1234,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,12,test
1762,NA,,1720,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,13,test
1762,NA,,1156,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,14,test
1762,NA,,714,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,15,test
1762,NA,,763,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,16,test
1762,NA,,1239,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,17,test
1762,NA,,696,circle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,circle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/circle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,18,test
1762,NA,,1214,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,19,test
1762,NA,,862,triangle,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,triangle,165,female,right-handed,NA,NA,NA,german,circle,triangle,NA,images/triangle.jpg,NA,,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,20,test
1762,incompatible,NA,636,left,20,"1. zu lange Testphase bei 1 und 3 (nach 3-4 mal hat mans verstanden). Kurze Testphase bei 2 wäre ganz gut, muss erstmal bemerken wo man drücken muss.\n2. sehr lange richtige Phasen bei 1 und 3, Konzentration könnte schon abnehmen und besonders beim letzten, hat man keine Lust mehr und wird schneller mal unkonzentriert.\n3. Bei Triangle/Circle braucht man immer seine Zeit um mit Maus (oder auf Mauspad) zum nächsten Knopf zu wechseln. Daher sobald ein zweites Dreieck hintereinander kommt, klickt man schneller als wenn man mit der Maus wechseln muss. Dies hat aber natürlich weniger mit der Erkennungszeit (was für ein Symbol das ist) an sich zu tun, als mit welche Mausart man benutzt oder wie man die Maus strategisch vorher platziert.\n4. Bei mir hat das erste Bild des Kreises/des Triangles langsam geladen. Kann aber auch am Internet hängen, aber sowas verzögert natürlich auch nochmal die Zeit.",1,Graduated High School,1595690932560,large,165,female,right-handed,q,p,q,german,NA,NA,small,images/stimulus_large.jpg,large,NA,Sat Jul 25 2020 17:08:37 GMT+0200 (Mitteleuropäische Sommerzeit),1595689717920,No,20.244,1,training_trials_incompatible
